target,price,appellation2,text
2,18.0, Sicilia e Sardegna,bicchiere emergere aromio fiore bianco primaverile erba selvatico frutta nocciolo bianco palato vibrante sapido acidita croccantire incornicia melo maturo pesca scorzare arancia accanto vena minerale salino Donnafugata Miscela Bianca
1,45.0, Lombardia,scintillante abbagliante colpire segno giusto aprire inebriante aromio agrume crosta pane pasta limone palato vibrante offrire succoso mandarino mela renetto nota minerale energizzante perlage elegante continuo realizzato 60 Chardonnay 40 Pinot Nero dosaggio aggiunto vantare qualita incontaminato finale puro croccante Barone Pizzini Miscela frizzante Frizzante
3,80.0, Piemonte,aromi sottobosco bruciato fiore blu pane tostare erba grigliato mescolano nota speziato palato deciso offrire ciliegia essiccato mirtille Rossi caffe espresso accompagnare tannino polveroso lasciare finale magro secco vite Colte Nebbiolo
3,24.0, Toscana,miscela 60 Sangiovese 30 Cabernet Sauvignon 10 Merlot aprire delicato aromio confettura amarene spezie forno palato rotondo accessibile offrire prugna seccare pizzico vaniglia accanto tannino evoluto divertiti presto Tenuta San Vito Miscele Rosse Miscele Rosse
3,57.0, Toscana,naso figo prugnare vino trasmettere prominente noto rovere vaniglia cedro piccanto tarassaco quaderno matito scuola equilibrio dolce salare caratterizzare palato fico prugna frutto Bosco macerato grafite tannino deciso flessibile tengere Volpaia Miscele Rosse Miscele Rosse
3,50.0, Toscana,miscela Sangiovese Merlot Cabernet Sauvignon aprire aromio rovere tostato moka tabacco palato teso offrire prugna secca chicco caffe tostato liquiriziare accanto tannino decisi Bere 2023 Lamole Lamole Miscele Rosse Miscele Rosse
1,27.0, Centro Italia,Rifermentato bottiglia spumante sapido aromio pompelmo rosa frutto Bosco palato leggermente frizzante distribuire succoso ciliegia rosso agrume sentore lievitato pasta pane pepe bianco acidita piccante finale croccante appetitoso Cantina Soliera Lambrusco Sorbara Rosso italiano
3,60.0, Piemonte,Sapido corposo aprire aromio prugna maturo sottobosco tabacco palato maturo accessibile mostrare ciliegia seccare mirtillo rosso maturo liquiriziare accanto tannino vellutato Bere 2021 2026 Boffa Nebbiolo
3,150.0, Toscana,calice emergere aromio spezie forno prugna rosso fiore blu erba selvatico palato elegantemente strutturato offrire succoso amarena composto lampone liquirizia tannino tesi grana fresco acidita fornire supporto equilibrato nota tabacco indugiare finale lineare Bere 2023 2033 marchesi Antinori Sangiovese
3,40.0, Toscana,quintessenza aromio Sangiovese viola pressato frutto Bosco cuoio spezie culinario scure aprire strada delizioso vino stretto strutturato elegante palato offrire succoso ciliegia rosso liquirizia tartufo acidita brillante tannino deciso raffinato fornire energia tensione irresistibile Bere 2020 2030 Istine Sangiovese
0,13.0, Lombardia,miscela Groppello Marzemino Barbera Sangiovese coltivare biologicamente divertente rosato offrire aromio frutto Rossi nota terroso rispecchiare naso fruttato palato sapido offrire Marasca fragola schiacciato lampone chiudere nitido pulire Pratello Rosato Rose
2,21.0, Italia nord-orientale,blend Friulano Malvasia Ribolla gialla aprire sentore ginestra spagnolo cera ape miele palato elegantemente strutturato offrire mela giallo perare mandore amara minerale accanto brillante acidita bello combinazione sapore finezza castello Buttrio Miscela Bianca
3,64.0, Toscana,aromio frutta maturo buccia scuro rovere francese cocco fiore blu centro Sangiovese 100 palato lineare nota vaniglia caffe espresso liquirizia accentuare nucleo amarena estratto mora tannino deciso grana fornire cornice quercio bisogno integrare completamente Bere 2024 2031 Frescobaldi Sangiovese
3,50.0, Piemonte,naso timido rivelare infine aromio sottobosco rovere tostato mokao palato stretto offrire caffe espresso tabacco tocco frutto Bosco pelle scuro accanto tannino polveroso Paolo Manzone Nebbiolo
1,70.0, Lombardia,splendido radioso spumante aprire allettante aromio frutta maturo fiore campo pressato brioca ripienare crema elegantemente frizzante palato luminoso offrire mela Golden goccia limone piccante erbe alpina minerale piccolo bollicine continuo fresco acidita ravvivo sapore ricco conferire equilibrio impeccabile Fratelli Berlucchi Miscela frizzante Frizzante
2,50.0, Italia nord-orientale,aromio sottile includere fieno fresco frutta esotico mela palato lineare espressivo rivelare pesca giallo crudo ananas rovere chiaro pizzico minerale unire acidita vivace Kellerei Kaltern Caldaro Sauvignon Sauvignon Blanc
3,150.0, Toscana,aromi sottobosco cuoio tabacco formare naso sentore spezie guidare quercia Corposo lineare palato presentare ciliegia secco chicco caffe tostato mento verde liquiriziare tannino fitto grana stringere finale Banfi Sangiovese
3,25.0, Sud Italia,aromi mirtillo cotto cardamomo crosta torta iniziare vino maturo palato medio corpo morbido arrotondare sacco succoso frutto blu punteggiato pane tostare tono caldo spezie vino accessibile gustare breve termine Palme Miscele Rosse Miscele Rosse
3,80.0, Piemonte,aromi bacca buccia nero spezie nero soffio eucalipe to guidare naso Austero strutturato palato offrire amarena secco caffe espresso liquirizia contrapposto tannino fitto grana fitto Noterai calore evidente alcol chiusura Grimaldi Bruna Nebbiolo
2,22.0, Piemonte,aprire tenuo aromio frutta frutteto soffio nocciola palato filante magro offrire perare Bosc lima mandore amaro traccia minerale Bevi presto Castellari Bergaglio Cortese Bianco italiano
3,22.0, Toscana,aromi iris sottobosco cuoio apripista palato sapido mostrare amareno maturo aniceo stellare chiodo garofare tannino levigato deciso acidita Bere 2026 Villa pagliaia Sangiovese
3,60.0, Toscana,aromio cuoio mentolo prugna macerare rovere francese vino riempire bicchiere orlo palato strutturare offrire sapore amarena essiccato mento tritata liquiriziare incorniciare tannine tonificante grana fitto casina Cornia Sangiovese
3,60.0, Piemonte,aromi canfora rosare sottobosco mescolano frutto rosso palato corposo solido presentare confettura amarene liquiriziare tannino grana fitto Francone Nebbiolo
1,38.0, Italia Altro,prodotto Nerello Mascalese piantare penode Etna profume sapore frutto bacca rosso pesca violetto pietrisco crosta pane finocchio luminoso raffinato mousse cremoso finale piccante mandore salato Cantine Russo Nerello Cappuccio Rosso italiano
2,25.0, Piemonte,naso inizialmente timido rivelare sentore fiore campo pressato grafire frutta frutteto soffio quercia vino fermentare invecchiare botto Slavonia palato medio corpo rotore offrire mela giallo matura scorza limone nocciola accanto spiccato acidita Bric Cenciurio Arneis Bianco italiano
2,46.0, Italia nord-orientale,aromi agrumo fumo modellano naso sentore quercia Riflettendo aromio caratteristica filante lineare albicocca goccia limone zuccherato lima nocciola accanto minimo accenno butterscotch chiusura minerale pietra focaio acidita vivacire mantenere energico equilibrare Pfitscher Sauvignon Sauvignon Blanc
0,20.0, Centro Italia,aromi luminoso vivaci ciliegia angurio melograno fondere sottile accento erbaceo naso sensazione materico rotondo piacevole miscela frutta succoso acidita teso tannino delicato danno Illuminati Montepulciano Rosso italiano
3,53.0, Sud Italia,Ricchi aromio tartufo violetto prugna ciliegia denso naso rosso trascorrere 12 mese rovere meta meta usare immensa lucentezza verva palato tannino setoso seducente avvolere succulente frutto Bosco ampio spinta fresco acidita rendere rosso bilanciato morbido Re Manfredi Aglianico Rosso italiano
2,15.0, Centro Italia,aromi scorza limone scorza melone verde erba medicinale portare bello naso setosita palato acidita brillante vivacire strada versamento vibrante piccante terminare tono goccia limone Novaripa Passerina Bianco italiano
3,80.0, Piemonte,aromi terra bruciato canfora erba grigliare cuoio guidare naso soffio iris palato compatto austero offrire ciliegia secco cassis aniceo stellare accenno gioco tannino deciso grana stretto afferrare chiusura Spinona Nebbiolo
2,38.0, Italia Altro,vino profondo colore dorato aprire intenso aromio rosa bianco scorzare arancia maturo albicocca secca trasmettere palato brillante acidita elevare sapore insolito nota amara chiudere finale Marilena Barbera Miscela Bianca
1,35.0, Italia Altro,miscela Nebbiolo Pinot Nero vibrante spumante aromio piccolo bacca rosso pompelmo erbo tritato palato vivace offrire fragola lampone scorzo nettarina pizzico finocchio accanto acidita piccante Finire pulire croccante G D Vajra Miscela frizzante Frizzante
3,110.0, Toscana,aromi prugna nero maturo rovere tostare mokao guidare naso palato stretto offrire prugna secca chicco caffe tostato liquiriziare accanto tannino decisi Bere 2023 Val Suga Sangiovese
3,40.0, Toscana,miscela Syrah Cabernet Sauvignon Merlot Petit Verdot offrire aromio bacca buccia nero moka cocco palato mostrare confettura more rovere tostato spezie cucina tannino gommoso Bere 2026 Diadema Miscele Rosse Miscele Rosse
3,225.0, Toscana,decisamente strutturato aprire aromio sottobosco spezia esotico sentore olio eucalipe to palato deciso evocare estratto amarena scorza arancia liquirizia tabacco contrapposto tannino deciso serrato lasciare finale austero secco rilassare completamente Bere 2023 2032 San Polo Sangiovese
3,56.0, Piemonte,aprire aromio quercio tostato chicco caffe tostato cacao palato denso mostrare amarena caffe espresso salvia essiccato vaniglia tannino deciso astringenti Bere 2023 Rocca Giovanni Nebbiolo
1,37.0, Italia Altro,miscela 50 Sangiovese 30 Pinot Nero 20 Chardonnay aprire delizioso aromio rosa pressata bacca rosso selvatico erba botanico soffio pasta fresco palato secco elegante finezza tensione offrire melograno scorzare arancia crosta pane raffinato perlage persistente acidita piccante Felsina Miscela frizzante Frizzante
3,90.0, Piemonte,calice emergere lentamente aromio terra bruciato frutta maturo buccia scuro spezie forno palato denso offrire prugnare cotta salvia moka accanto tannino grana calore alcol evidente Bere 2023 Amalia Nebbiolo
2,35.0, Sicilia e Sardegna,Ottenere vecchio vite eta compreso 100 120 bianco vibrante aprire aromio suggerire agrumo frutta frutteto fiore tiglio acacia soffio cera ape palato sapido radioso vena minerale sottolineare mela verde pompelmo erba aromatico sviluppare completamente Bere 2018 2025 pietradolce Carricante Bianco italiano
2,24.0, Centro Italia,bicchiere emergere aromio delicato rotondo melone limone stuolo fiore campo palato medio corpo riunire colpo succoso agrumo melone consistenza leggermente ceroso ampio presenza rendendolo delizioso punto ingresso varieta Pecorino torre Beati Pecorino Bianco italiano
3,14.0, Sud Italia,vino base Negroamaro porta naso aromio aceto balsamico mora erba aromatico ciliegia candito palato leggero sapido riempire sapore prugna rosso affinare acidita piccante tannino delicato Masseria Veli Miscele Rosse Miscele Rosse
3,160.0, Piemonte,vignetio leggendario Barolo rosso intenso corposo aprire aromio cuoio tartufo tabacco prugnare cotta pizzico selvaggina avvincente vellutare delizioso palato presentare carnoso marasca lampone schiacciato liquirizia spezie forno accompagnare tannine deciso levigare conferire finezza stare mostrare magnificamente invecchiere meravigliosamente venire Bere 2032 Anselma Giacomo Nebbiolo
3,20.0, Sud Italia,naso predominare caldo tono speziato anice chiodo garofano tabacco cavalcare cuore amarena maturo morbido tatto tannino morbidio acidita brillante dare consistenza rotondo facile Majo Norante Aglianico Rosso italiano
1,40.0, Lombardia,delicatamente profumato aromio acacia camomilla frutta nocciolo giallo soffio brioca palato vivace vibrante acidita vivace perlage incorniciano scorza limone mela giallo mandore tostato Terre Miscela frizzante Frizzante
3,130.0, Veneto,aprire aromio prugna nero maturo resina noce moscato palato concentrato offrire mora maturo chiodo garofano cioccolato incorniciare tannino levigato nota liquirizia segnalare chiusura Bere 2020 Ragose Miscele Rosse Miscele Rosse
3,25.0, Piemonte,accattivante fragrante offrire inebriante sentore ricordare rosa canino fieno bacco rosso soffio anice palato luminoso sapido presentare fragola succoso amarena lampone selvatico pepe bianco chiodo garofano macinato conferire profondita tannino tesi raffinato fresco acidita mantengere equilibrato energico Bere 2026 braida Giacomo Bologna Grignolino Rosso italiano
3,130.0, Piemonte,aromi floreale rosa iris mescolano bacca rosso brillante mento rosso profumato elegantemente strutturato finezza palato vibrante presentare ciliegia rosso melograre aniceo stellare cannello tannino levigato setoso acidita brillante fornire equilibrio energia stare mostrare magnificamente invecchiare Bere 2023 2033 Fontanafredda Nebbiolo
1,25.0, Veneto,aromi biancospino mela verde mescolano delicato sentore timo aromio proseguire palato fresco leggermente spumeggiante nota agrume druisan Glera Bianco italiano
0,15.0, Veneto,Luminoso rosare intenso aromio frutto lampone ciliegia pesca susseguere palato leggero accanto acidita piccante accenno mandore bianco segnare chiusura semplice Zeni Miscele Rosse Miscele Rosse
3,77.0, Piemonte,calice emergere aromio bacca buccia rosso cuoio spezie cucina palato concentrato offrire marare chiodo garofano pepe nero tannino giovanile decisi Bere 2025 2031 crissante Nebbiolo
3,15.0, Piemonte,fragranti fiore violo spezie forno aromio frutto Bosco buccia nero mescolano soffio terroso sottobosco palato succulento tannino morbidio fresco acidita bilanciare succoso ciliegia marasca lampone schiacciato liquirizia facile bere saporire Bere 2020 Michele Chiarlo Barbera
